visitorid,cluster,umap_x,umap_y
40961,5,-0.5447345,17.885061
589727,5,-1.7166348,9.931961
788820,5,5.8145885,-2.9273334
1353861,5,10.861591,4.0414987
571846,5,-6.6696954,8.307212
1145643,5,-11.919789,-6.1773205
863799,5,-20.591587,7.9164486
465726,5,-28.13448,-40.735565
34567,5,-4.419732,11.16654
662952,0,-18.967335,0.08805466
329949,1,-8.598089,-9.328384
1381842,5,-16.982258,3.744731
1249611,3,-9.16466,-7.821295
1131317,5,7.033554,2.5883327
761424,5,-28.57198,-42.751064
413131,5,-9.216739,9.479052
42811,5,-8.575991,0.29161072
514949,5,-14.419668,-8.22427
1039434,0,-2.9944444,-11.532249
1148764,5,-16.622662,-10.61479
1240037,0,-14.394725,-3.5303411
199856,5,3.3771057,8.103895
210091,5,16.689465,9.822699
63683,5,-28.400202,-42.922943
1274091,5,-18.310265,-0.5678148
485858,5,-8.591381,-2.8488946
422738,5,13.721028,2.8228016
1094235,0,-8.704091,-25.90674
902383,5,2.5334158,-10.364729
909481,0,-5.5588617,-10.797489
1338174,5,2.0802064,22.307056
831861,3,-6.2882366,-25.351902
1090555,5,-7.263294,-5.9899063
510293,5,-0.35731792,0.5103226
267868,5,3.6584256,4.6819687
1317384,5,-20.544579,12.900957
1165069,5,17.689713,-3.4429202
595132,5,2.6895905,5.16637
259630,5,9.392843,13.228823
462189,0,-8.032147,3.4058151
1004750,5,-0.3103857,2.7289476
836908,5,10.798882,-2.4273386
446876,0,-5.1801662,-3.7785811
573420,5,-6.981983,20.260178
1127494,5,-0.3258705,6.416456
595746,0,-5.202085,-20.745361
670762,5,14.720881,8.478982
920238,5,19.033289,-0.5991831
986329,5,9.799025,16.291382
43206,5,-8.966533,-19.661495
830664,5,-8.623054,-9.146111
513052,5,-21.216564,-16.692871
1276919,5,-29.540665,-40.39181
1157166,0,11.170957,-20.828564
187332,5,-19.31025,6.3695087
420887,0,-3.9164581,-11.610336
1120,5,-28.540958,-41.43865
417879,0,-18.55576,-8.819418
280226,5,-20.37271,-1.3179669
200435,5,-0.060337067,-0.58353424
1137955,5,8.752227,1.4006968
767962,0,-5.5276127,-10.781841
66291,0,-23.157204,-6.5787315
513797,5,8.642831,-14.818087
460437,5,-4.1853943,16.16626
1354313,5,-23.77902,-2.1304703
598744,5,-2.810337,-24.599133
1250651,5,1.2521143,-10.896118
1337333,5,-24.372894,-5.239891
548033,5,-28.22841,-41.59478
942397,5,13.721021,12.416552
1385339,5,10.642813,11.682014
1364488,5,-2.9665985,8.978943
163016,5,14.361469,-11.69289
491926,3,-17.549168,2.6511755
459154,5,4.4708977,11.369598
242151,0,8.061689,-11.875524
729042,5,-20.591436,1.2602282
659954,5,2.4710689,19.900898
1295383,5,-10.341549,1.635313
1253265,5,-13.497764,-7.661509
913244,0,-17.735142,-21.641144
895980,5,-13.591309,7.5883827
1246764,5,8.1427765,7.2759476
51450,5,-1.2790165,-12.92738
1210007,5,-5.138398,9.275862
143275,5,-9.701038,0.26043606
764777,5,13.5334015,15.556984
1292165,5,-15.091444,11.604134
1154054,5,14.642727,-8.911472
682425,5,0.2990532,2.6195574
50697,5,-21.81015,15.27599
102877,4,-10.732683,-8.418861
132749,5,9.12718,5.010089
1181620,5,7.7365274,7.119425
985672,5,8.955388,5.8071823
1076216,5,-16.060171,-0.067965984
618761,5,5.9710617,-3.0367422
490288,5,-28.0565,-41.235386
913037,5,5.8302956,-1.833488
1158786,5,-19.15416,-2.6461487
461055,1,-8.566707,-9.343928
1242262,5,-3.6384048,13.994627
974325,5,-26.712727,-40.78241
1100410,5,-8.263482,3.4477673
1328051,0,6.9522543,-23.828323
982111,5,-17.325935,-2.396123
934200,5,-4.950974,13.103935
236128,5,-18.388554,-14.192625
887566,5,-14.247807,-8.7553
880625,0,-10.469709,-3.8598657
928062,5,2.0335884,-9.146097
609639,0,11.530442,-17.85976
319324,5,-16.013609,4.0260296
1220148,5,14.90822,22.197607
185871,0,-16.06319,-0.62553024
494800,5,-2.779189,8.682087
1001126,5,12.236352,-9.020952
1026465,0,8.499108,-8.297286
50485,5,-6.2478275,12.978859
331805,5,4.455326,0.6196065
1220154,5,10.361614,11.635018
675545,5,-11.857183,12.244661
295717,5,-0.45086932,26.010143
22772,5,5.220994,-0.6928587
198111,0,0.35847282,-22.953575
980657,0,-5.492586,-3.7787056
302280,5,-8.529042,-3.052248
1087160,0,-12.547594,-21.18806
660126,5,7.439926,-10.005342
446991,5,-4.622795,-11.771273
366759,5,9.314625,14.478844
589870,0,-9.953965,-21.562962
122404,5,-18.216402,19.728863
1052827,5,0.70530605,20.385157
471716,5,5.9865503,3.5571985
428050,0,-17.985147,-21.59427
1325971,5,-16.013474,6.400855
433362,5,-8.841559,6.432132
445929,5,3.3459692,1.2288532
138584,5,-6.982148,8.6976385
779482,5,-4.997754,-6.021138
1063440,0,-5.296049,-20.792133
393222,0,-5.2332582,-20.761074
53078,5,-6.6695766,12.447698
1058635,5,-13.201057,-6.739871
713100,5,-30.493742,-40.360485
1253610,5,-6.872739,-0.6928406
1077348,5,11.439814,-5.614708
1394903,0,-2.328885,-23.047445
605730,5,5.080385,5.510289
1345334,5,-16.93542,4.103923
91526,0,-5.070734,-3.2001877
1292556,5,8.283398,-0.7086849
499937,0,-5.648939,-3.7004695
1158446,5,-28.572079,-40.89146
374528,5,-7.7165365,-12.614833
1012461,5,0.84576225,-5.8023787
274048,5,-20.91948,-18.28676
98881,5,-27.103567,-41.501034
210712,5,-23.482054,-5.8804636
1055877,5,11.580242,-2.4429512
1035766,5,7.9553022,-18.380436
567202,5,19.080164,4.9007883
318895,5,16.908524,-3.4896455
1224294,5,0.78339005,22.291357
289020,0,-5.07087,-3.4191885
818676,5,-20.575926,15.838408
145984,5,5.5647354,4.5258217
528025,0,3.1397114,-21.781635
1089994,5,-7.6852913,-21.36471
1107668,0,3.1554422,-19.859621
1041039,5,-15.029253,4.666623
1342069,5,-27.603207,-39.422997
673196,5,2.3614721,10.807192
472593,5,14.408291,2.2290468
1398069,5,-27.384527,-42.610443
613936,5,0.7365613,-9.755279
131586,5,-4.982033,22.19763
711634,1,0.23961926,-22.284575
1191629,5,-18.888353,5.6664653
1055297,5,2.0803533,19.900833
1312184,5,1.0957904,2.3695464
1231264,0,-3.322565,-11.235159
262842,3,-9.515955,-6.625845
105005,5,-16.154142,-8.9429035
922434,5,-23.388409,-5.505247
1151259,5,-2.622672,10.853979
757461,5,-12.169617,4.5882835
907319,5,6.7678986,9.822685
613552,5,1.2521086,8.838367
283160,5,-26.775274,-42.46971
1407021,5,-10.31041,8.010199
726892,5,-11.419622,-11.989775
666820,0,5.5459805,-2.1099339
746447,5,-27.587528,-40.8137
275255,0,0.73369455,-24.562794
1097229,5,6.5179386,-1.021121
1365427,5,3.5804133,3.3853564
1082144,5,-11.1851635,-18.895962
532002,5,-0.9666219,-3.099228
534416,5,-6.856982,8.46358
71025,5,4.98636,-13.020964
1056574,5,-28.790792,-41.657166
282025,0,-8.531906,-26.953594
1190448,5,1.564753,-18.599035
169435,0,-8.266535,-19.5943
607483,5,-7.497731,19.885109
817649,0,6.280505,-20.141201
499762,0,-4.758466,-3.4191241
139908,5,3.0805368,8.8383045
1259604,0,5.9054174,-15.047422
205451,5,-10.919737,2.0882707
206198,5,-19.778913,9.541426
903441,0,-0.34458303,-17.297173
101833,5,-4.325895,8.681927
1045321,5,-14.216541,11.104067
107996,5,-3.0604596,11.822799
148416,0,-5.233509,-20.77628
460179,5,2.0178938,7.4163647
53051,2,-10.359081,-8.355458
701664,5,4.627178,3.5569649
1150535,5,7.7053375,11.588423
93116,5,-11.060217,17.057209
1087211,5,-18.529009,-1.2240939
50729,5,6.439618,-9.427053
1254591,5,-6.7164,-15.489716
509106,5,-30.134592,-40.860733
114576,0,-5.264497,-20.745209
496783,5,-3.919754,-6.7240534
1357998,5,-13.560342,-5.6618576
929520,0,-3.5099392,-11.047769
440017,0,-8.782255,-14.234945
1167741,0,-0.01650095,-14.750404
618298,5,-25.200909,9.572735
426748,5,-10.075822,-27.08348
148326,5,-3.5134459,11.916638
1082520,5,-10.591503,-0.099178314
1250309,5,-20.888485,1.8071241
1120534,5,-4.0134454,25.478931
575090,5,-10.419527,-5.146096
1092768,5,7.955473,15.150864
886421,5,2.7991705,18.728943
721777,5,-0.85721016,-1.9584222
1074516,5,-25.634539,-39.34474
586155,5,-3.9977903,-11.755442
219996,5,3.9551926,-7.271119
1378035,5,7.0803576,17.19771
349466,5,-27.587696,-39.532265
917886,5,3.9711037,-4.598935
1191373,5,1.4084263,-18.224052
1277387,0,-5.621414,-10.844233
457501,5,-22.826012,-12.0992565
784764,5,13.846065,9.994621
481931,0,-5.2178226,-20.760681
732925,5,2.4396539,-0.8960247
132006,5,6.4397464,19.494396
88767,5,-2.5601702,14.056908
1241288,5,4.7208767,-7.9116707
978400,5,-7.060378,22.947613
758118,5,0.79890823,-3.6771908
1217332,0,-3.9475455,-11.548083
191792,5,-6.435195,5.432086
415174,0,5.6085663,-10.156492
706529,5,-6.6385603,0.86973906
1021,5,15.236602,-9.911624
1041631,5,-14.341732,-5.411419
1339283,5,10.424091,13.619629
607681,0,-14.094526,-11.906939
1166002,0,-19.605328,-13.006856
1036532,5,-11.232151,12.49456
1315044,5,-17.74776,-3.9114227
185679,5,0.86146927,2.9789762
765967,3,-15.388401,-22.555761
352485,5,5.3928947,-1.2242365
957582,0,2.8274758,-23.2036
927302,5,7.8772306,-1.1303539
1265924,0,9.733475,-20.781502
588707,5,-16.06018,-13.989648
1130457,5,-20.169481,9.244705
184378,0,14.608466,-5.3285904
64681,5,-0.37278843,25.166264
268628,5,12.877127,-0.63037825
858397,5,4.0958676,-2.333395
27927,0,-4.922661,-26.281792
1055621,5,5.9396877,4.8852596
1030088,1,-9.518962,10.94557
927019,1,-8.4640255,-8.395353
618181,5,-14.138415,1.4477625
1328226,0,-5.860223,-25.968958
430295,5,-0.6071148,-10.661565
875719,5,-3.1228914,-5.8804016
666386,0,-13.223342,-20.47368
185326,0,-5.0754967,-14.573973
1368733,5,-6.732318,12.854067
327723,5,-8.138471,19.02563
46700,5,-10.107169,18.994549
17280,0,5.7334375,-22.812973
298413,5,13.908285,-0.5677557
803794,5,-1.2010057,-0.036794424
173449,5,-1.8413067,16.088215
280511,5,-3.9197125,16.55706
1053198,5,-17.669674,6.822668
773083,5,9.486504,2.1820335
1067540,5,7.439662,0.44770765
297123,5,4.970956,-7.708555
311689,5,-13.060217,19.525711
1097759,5,10.095903,15.807114
929149,5,17.00225,-4.1617107
441716,5,17.001997,-8.911593
363973,5,-14.278974,17.77594
581621,5,-14.404039,0.6820822
1208181,5,11.892744,-17.067719
165468,5,-24.04471,-5.583536
782911,5,-11.8259535,22.02582
435386,0,-17.61014,-11.797462
328436,0,-16.766338,-5.6410885
615666,5,-6.279104,-3.7865753
676948,0,-17.453817,-14.422331
23383,5,15.705278,-11.161524
47008,5,-4.2166815,10.650877
920210,5,4.502146,-9.0523
1105582,0,-3.1350877,-11.016693
1049402,0,-5.735117,-16.141182
395149,5,-19.747734,-1.4742465
558160,5,-7.403923,-3.5677729
1326134,0,-18.52465,-8.804055
76862,5,-4.310158,20.26019
1040873,5,-21.044544,6.3696547
892393,5,-12.169735,16.385225
474456,5,-9.279064,-3.8490295
631465,0,-11.280071,2.6471882
899475,5,4.0803385,-11.83344
62734,5,-6.6539965,8.994612
1037931,5,-27.97843,-42.62592
983386,5,-28.82215,-42.06354
1267648,5,-14.528931,3.7759295
59515,5,-15.294676,20.619537
849624,5,-14.357164,8.822848
661784,5,-28.993927,-41.641605
1353685,5,-2.6540594,5.8852396
893171,5,18.751984,1.0101662
779100,5,-5.028997,13.510036
165633,5,-3.5914183,-4.427254
1308017,5,-18.075993,-6.5521994
1301846,5,13.861443,17.306923
809257,5,-28.743942,-41.78232
9167,5,-11.466474,0.103867054
653100,5,18.923935,0.57289505
924578,5,2.9554834,5.5416117
958224,5,9.564674,-15.56761
629547,0,1.5929995,-24.672264
328894,5,5.595932,-8.333476
15736,5,3.8772087,3.166685
917371,5,-17.060287,17.916368
800126,5,-28.88461,-41.391636
375042,5,-7.4040155,14.713406
736037,5,-6.888275,5.6038833
475744,5,-11.41968,-21.14587
765734,5,-2.1540341,2.5414028
1357022,5,-4.0915203,-7.989586
1112487,5,-14.403982,10.588453
234411,5,15.08026,2.1196861
760755,5,2.8615775,-9.4272785
1112986,5,1.8302755,-12.505315
1232230,5,-11.779059,15.181908
1283908,5,-1.3569994,3.5571609
1178238,5,4.5021358,14.541437
1383708,5,-6.0915422,-7.567874
65753,5,-21.6072,7.572774
761431,5,12.877022,18.54135
317838,0,-22.93826,-6.656453
1132277,5,-6.4040823,18.588264
1281017,0,-16.219414,-16.078491
1255925,4,-14.926466,-15.705511
1085645,5,-29.087791,-41.14173
510505,5,6.205247,22.103775
699116,5,9.986572,2.4477625
1406866,5,12.1429,1.6976547
673809,5,0.7208338,7.9478064
775927,5,11.142738,11.885244
579205,5,17.90842,-9.645845
544352,0,-9.563412,-26.765995
136286,5,8.439557,-3.4272642
1012147,5,-7.0289326,5.682085
256215,5,11.080219,-16.849133
902357,5,5.6270924,-13.66189
1057608,4,-10.498156,-8.231602
133521,5,10.830341,6.088345
63662,5,2.0334644,-1.1929727
33617,3,-17.564785,2.6669974
800429,5,-15.872776,20.807175
1153481,5,-14.404123,-5.427327
648412,5,13.439608,8.94761
387710,5,12.18968,17.885212
38923,3,-13.466399,-13.534659
1217833,5,2.7676964,-2.5052361
1204132,0,-3.8384829,-11.407254
872826,5,5.0179014,4.479046
40320,0,-5.5900373,-10.797435
445932,5,-22.419682,-9.849321
220219,5,4.5177193,8.05702
390790,5,4.8771477,1.9320326
855840,5,-6.903989,-1.958395
1113691,5,-28.822056,-42.032257
650785,0,-4.3756433,-15.375486
551938,5,17.955275,-15.255319
450879,5,-9.044569,2.9476843
329461,5,-20.40393,5.869503
1154284,0,-18.373943,-17.461243
408530,5,10.845967,9.057226
747518,5,-10.857192,0.2914474
1367290,5,-16.029037,20.432096
784681,5,2.673911,13.86952
1002986,5,-6.232232,-10.14583
103456,5,-19.497707,3.7757192
1199370,5,8.392721,21.510136
1187668,5,-11.700724,3.0727444
580630,5,17.533327,-9.255439
821947,5,-22.654245,11.775902
587065,5,1.0022993,7.166548
671244,5,-19.18519,11.260143
817216,5,-4.1385202,5.260373
877721,5,1.7991223,9.697694
88594,0,7.8115673,-17.84412
1072506,5,0.18986893,-11.6927805
918269,5,6.0488577,-11.567938
751009,5,-23.107193,10.854145
753275,0,-4.0257235,-11.96977
1038446,5,-26.388443,0.22894955
1127963,0,-5.711459,-3.638063
1273858,5,-0.029149055,8.213344
459138,0,-3.3382907,-11.438389
452107,5,-3.4977732,-6.30229
152726,0,3.499453,-22.266188
228178,0,-18.982931,0.07258558
704419,5,-13.091535,12.510251
631555,5,-24.357262,2.1819253
525904,5,-28.681553,-43.01666
1024783,0,4.499219,-18.750412
1105306,5,-11.497853,8.494553
60287,5,-22.935331,-9.208389
1208583,5,4.3304896,-18.521088
347039,5,6.9397173,8.838249
266353,5,-23.450708,-0.8647537
1066462,5,-8.873041,-4.552124
724080,5,-4.903989,20.619617
494822,5,2.0333824,-0.1304102
464815,5,-21.372738,8.885164
1102483,5,-10.31034,2.9008818
308379,5,0.83048344,2.9944553
627866,5,-8.732039,17.32265
1052333,5,5.8459587,13.056833
821536,5,-8.247903,20.916582
1063296,5,-18.544579,-11.036633
1076907,5,-19.341537,1.4477253
481730,5,-21.919502,13.635037
1248593,5,-6.16959,-1.6460738
1114718,5,3.1116662,-6.56783
314201,5,-12.060305,-7.7398524
1086766,5,2.2365122,-1.755363
879060,5,-2.7479324,4.66632
844932,5,1.0959096,14.432062
1201626,0,-5.2803707,-20.745173
1221724,5,-26.607237,2.2133641
1296392,5,14.408476,15.010444
173442,3,-9.711073,-15.293234
343574,5,-7.653946,9.807175
1011115,5,-3.4354756,22.02589
1370620,5,-21.700964,10.010269
822110,0,-14.410383,-3.5302987
895323,5,-24.857143,-0.33353806
1027650,5,-11.153987,12.385036
520596,5,-12.23217,22.525675
654553,5,12.533195,12.353866
830886,5,-11.122798,16.10402
90328,5,-8.5602455,18.21315
1331563,5,3.9240098,20.416584
672119,0,-5.249114,-20.729616
148739,5,14.78343,7.7132626
532813,5,17.095999,-8.677165
1165911,5,-11.341687,-3.5524826
881350,5,-22.74773,-12.036793
1040105,5,-13.466431,3.1663942
397988,5,-10.544794,19.869413
1212884,5,5.7208424,-5.8020782
228834,5,-4.575906,19.9789
322585,5,-2.2322187,23.463305
826977,1,-7.957279,-8.996684
1222021,5,10.736305,-6.927246
935311,5,6.5802975,-3.9270697
1386364,5,-16.904097,-6.0054398
996924,5,-2.9820976,20.760344
467881,3,-11.804787,-17.742592
904839,5,-4.013477,-4.8961296
528350,5,-25.40004,-41.579166
474236,5,-20.997704,10.931852
1029947,0,7.811677,-12.75062
104541,5,-19.76337,-2.286611
522864,0,-5.860093,-23.21913
196484,5,-23.13826,2.2758837
739130,5,2.6738858,11.619547
294899,5,-29.556461,-42.3919
1322887,5,7.0177555,-4.224197
988839,0,-7.750828,-11.234825
818108,5,-6.9040737,-2.4430437
525615,3,-12.414582,-5.65583
1323013,5,-18.763494,-5.3648176
1154550,5,15.955261,9.807043
384085,0,-3.0881042,-11.313456
914587,0,-1.3912868,-19.328407
635828,5,-2.544756,2.369443
1089145,0,5.374153,-4.3597717
23094,5,-6.169959,13.072862
596400,5,-10.372928,-25.286724
10610,5,-1.7010555,7.1194887
164512,5,-28.947214,-42.985443
521034,5,11.799116,17.71331
778426,0,-0.65697765,-21.844212
183950,5,10.908533,-15.927227
1277665,5,-10.294569,-16.864773
205484,5,16.752151,-0.97405887
854751,5,2.7990437,-10.145986
84499,5,-1.6851764,-12.521079
641043,3,-6.889285,-12.2187195
1137749,1,-7.29002,-5.3437977
1248705,5,-12.404106,18.307081
43670,3,-11.220202,-11.022863
1378770,5,-15.841549,-6.7398486
1165681,0,-3.760334,-11.532288
818528,5,-14.044687,3.5883389
1119998,5,0.48644924,0.6821184
978047,5,-10.185301,8.49452
1267681,0,2.0929594,-17.437977
241587,5,7.3303146,2.5258517
92838,5,-19.950937,-10.942744
953531,5,-1.5602503,13.947682
1064165,5,7.0960064,5.0102386
1246625,5,6.03333,-5.09923
151698,5,-11.716597,-12.755318
687983,5,2.8147326,-13.817871
721682,5,-14.075889,-0.2084589
1070091,5,-15.310437,-3.8332276
816645,5,-6.4978943,-1.5833416
1106724,3,-12.414729,-5.655508
372308,5,-23.982018,10.49453
74348,5,2.799034,-12.114791
886245,5,-8.388439,0.5257931
1017929,5,-3.5916615,-11.083755
12249,0,-12.141443,-20.531494
117419,0,6.3585916,-22.53166
760404,0,-5.6332273,-3.1848621
92653,5,1.2053175,-16.708498
1038138,5,12.25207,2.3382788
1153405,5,8.830388,-20.020983
230127,5,-13.544593,16.713326
785833,5,14.111401,9.416301
855675,1,3.3837175,-15.515741
1104597,5,-8.888413,-10.52102
616087,0,-12.5007715,-21.859947
484264,5,6.908456,-10.521062
1273273,5,-15.075897,17.385063
89100,0,-6.0789566,-28.203583
282546,5,-10.076126,15.541334
1159480,5,4.7052917,7.416485
713754,5,-5.1228266,2.9634523
650278,5,3.9550958,8.619566
907717,5,-0.32599783,16.213272
414187,5,3.5959315,-20.177307
39307,5,-6.763317,12.729165
933255,5,-28.025164,-40.594917
1020331,3,-6.9049034,-12.187429
738386,5,-15.763401,15.16646
924740,0,11.8273325,-16.219023
1367600,5,11.158593,17.510406
926909,5,12.736569,-17.380354
965298,5,-10.685353,4.369853
218820,5,-19.357204,17.635244
229024,0,-5.1882534,-23.469082
661429,5,12.642711,7.3383713
929726,0,-5.3114843,-20.776318
386695,5,-14.028797,4.729067
900988,5,-21.591692,11.150668
369931,0,3.889801,-26.094114
1154531,5,-9.12278,19.916473
636625,0,-3.6351433,-11.344757
459330,0,-5.3114853,-20.792301
979134,0,-5.264621,-20.792154
995230,3,-15.794734,-14.877142
1131198,5,-0.4510107,4.3227806
38888,5,20.783325,7.7758007
1139982,0,-3.0256774,-11.610357
250653,5,-6.9823217,0.9945736
1160932,0,11.733427,-17.672306
515267,5,-11.70108,-7.208565
721315,5,-1.8103113,19.728985
371724,5,3.8616443,7.6352415
109038,5,4.861536,-11.896078
1203288,5,-14.325938,-18.192764
903639,5,-28.493853,-42.548233
358199,5,-16.153936,-9.708547
1072884,3,-11.076998,-10.522703
636775,5,11.127026,-3.3492384
1149671,5,-12.122718,11.088137
1013621,0,-11.422678,-28.09404
895007,5,-26.325937,4.9947577
1213342,5,8.298952,16.838425
1326953,5,7.2208614,-13.677195
1019110,5,-17.544727,4.9945626
345967,5,16.127115,-9.817742
174187,5,-1.5602584,14.963205
946552,5,-15.747665,-17.036568
1168528,5,6.892809,-17.630465
1113274,5,2.1270905,2.7132082
830551,5,-4.841488,-5.255234
275193,5,10.42394,-8.802263
1283017,3,-9.260641,-7.680916
953532,5,-11.154232,-16.942722
556013,5,-2.5291944,16.088505
680775,0,-3.6195145,-11.516654
458999,0,0.46768618,-25.047207
322416,5,4.4240494,-2.5366936
1150689,5,-29.087654,-43.782238
430652,0,4.2179246,-16.48472
892969,5,1.26789,13.025942
1286758,5,-0.9822731,0.8697505
677237,5,-4.6697345,7.8226337
113403,0,-7.0788746,-22.547167
1321326,5,6.736413,-18.724087
1208141,5,7.033619,-4.364694
362264,5,-29.243973,-42.626022
996348,5,0.064629555,16.760166
547179,3,-6.9049854,-12.171876
1176760,5,-13.528967,2.963273
948580,0,-7.000922,-24.656723
148449,5,6.9708624,-6.911567
450015,5,-3.3259413,-3.7399225
1317194,5,3.0647736,-7.1147156
895011,5,-21.216328,13.182026
1369056,3,-11.501886,0.2740097
1269646,5,-15.529007,-0.23979568
1323799,5,-13.138393,-5.0523562
745428,5,-15.935347,15.244431
832645,5,9.970884,-1.6148548
784592,5,-17.732254,-5.552241
1348062,5,3.361723,-7.4427547
1277030,5,6.2365313,5.6664834
1406487,5,-4.904091,7.275708
671043,5,-30.384666,-40.891953
61844,5,-4.1853094,-6.20858
137941,5,-17.935133,13.838296
533889,5,11.674095,10.463308
1296632,0,-1.8601694,-30.515953
1385344,5,-22.825848,-0.30218077
35666,5,9.189659,22.728985
67716,5,16.20514,1.7601004
408226,5,9.611422,2.0102959
693199,5,10.533516,-5.92746
1350473,5,4.9865103,6.807062
1183046,5,-21.185127,-6.599127
645372,5,-25.560291,-4.411643
401721,5,4.845873,-11.052233
926066,5,-1.075944,10.541523
1258264,5,-10.419656,20.682018
641506,5,6.2677693,-6.5679398
958598,5,-27.462833,-40.344875
1053768,0,1.1396904,17.984123
378517,5,-20.638454,8.166401
834915,5,-29.19718,-42.188606
615582,5,11.173866,2.8540392
180134,5,-30.6657,-39.376114
746062,5,11.377304,6.4634447
536153,5,-3.63842,-5.692894
1020329,5,-17.294643,15.572655
863358,5,-3.8259435,-6.5054827
531218,5,-6.9665003,-17.598993
70796,5,7.439724,-13.599083
457699,5,-16.04473,-9.489771
725109,5,16.111595,9.338379
465358,0,-3.55695,-11.657227
666009,5,8.502125,-7.067807
655771,5,-0.013514519,5.7133474
108793,5,-29.86898,-40.657436
483630,5,-5.7477617,24.213314
1194505,4,-13.236267,-10.462919
1079314,5,-1.6384821,2.1820803
46857,5,13.533274,4.5102615
1130166,5,7.8771486,-4.7083755
640053,5,18.564638,-5.0368066
1100262,0,-15.016315,-17.359879
1127300,0,-23.735134,2.7339644
40582,5,-8.544696,-21.771038
317583,0,-5.008566,-3.169457
1242171,5,7.455121,10.916368
135079,5,-0.65401363,10.838306
572858,5,-11.560196,19.244423
889433,5,-7.8415947,4.5101905
503460,5,-4.575922,19.51015
1016391,5,9.2677555,11.400768
665970,5,-4.2165394,17.01
133254,5,-22.70077,5.119512
1282679,5,10.89277,7.010151
841656,5,12.314608,-1.8958912
951978,5,-14.591407,18.66644
226593,5,-1.3572898,6.5102005
669779,3,-10.153753,-10.695148
901002,5,-17.903957,5.0570755
695426,5,-23.34171,16.166533
1213095,5,-1.6852703,8.5884285
769100,5,4.205372,-10.849093
939110,0,-5.242619,-3.309877
522760,5,21.658333,0.65086937
824468,5,4.533334,23.010216
519211,5,8.955173,-3.2396832
1223704,0,-11.313207,-9.984831
1149676,0,-3.61937,-11.313469
40430,5,-13.185199,19.041471
702189,5,-6.4354277,17.869564
122206,5,-3.6696262,7.7915077
1071285,5,-8.51351,15.322699
114613,5,-13.31025,-5.6147985
398579,3,-10.217694,-3.905921
1275530,5,-9.591682,-2.2398562
1153911,5,-7.2477427,13.931959
67174,5,-13.232008,0.2131958
1104479,1,0.239398,-22.253414
792973,5,9.736509,2.1352673
146760,5,-28.556454,-41.891678
288074,5,6.033557,4.1196465
1133830,5,12.361485,9.244559
553316,5,12.658354,3.4476461
887267,5,-21.013382,-4.5210466
1140729,5,-18.35714,10.791444
992837,5,-21.1073,7.4008074
924298,5,-16.529129,12.61973
1032776,0,-5.367747,-3.4035606
1078010,0,-18.532234,4.109085
457252,0,-18.467804,-17.508219
295835,5,-6.2323,12.182075
1338706,5,-29.447086,-40.860374
88045,5,9.955273,8.072893
1079907,5,4.6114573,-1.2082977
50616,3,-11.486463,0.25840712
1055503,5,-12.763439,17.103914
597344,5,-19.091518,5.650987
633511,5,-26.869019,-42.51689
594768,5,-28.5563,-40.73571
207474,5,18.424076,-2.8492656
1335600,5,-19.450901,1.7446766
800675,5,-9.044659,-2.7865763
442810,0,-5.13328,-3.2004237
1317523,5,-9.2166,9.43199
1257037,5,1.4707842,-2.0680523
548772,2,-9.238827,-8.039761
993698,0,1.2179687,-26.812943
1347634,5,-1.138524,-20.614817
1173527,5,-15.685291,1.9946976
608441,0,-16.281973,-16.812773
208919,5,-5.560276,12.557192
913396,0,-3.7915459,-11.751184
586537,0,6.842888,-7.5471683
119161,5,11.392754,-2.364849
332322,5,-28.415787,-40.59507
955155,5,-16.935295,-1.5053587
733601,5,-0.9510431,-17.817654
1272583,5,-0.68529034,20.60403
1237423,0,3.1398478,-25.500275
631116,5,-13.466644,-5.1459064
1250262,5,-12.091582,-11.41159
583738,5,9.798981,-1.95856
971325,3,-9.782368,-2.4323778
467809,5,5.0021753,1.9322357
272800,5,-16.60704,-12.192986
186859,5,-8.654024,10.57275
1030592,5,10.986389,-8.036611
831735,5,14.892839,-2.0679317
367422,5,-13.200801,23.572937
531026,0,-11.375728,-25.672333
336811,3,-9.2710495,-13.051445
1310330,5,-11.466347,-3.5053625
456542,0,-5.602168,-3.6068888
970280,5,2.3459034,5.228958
928516,5,-18.216782,11.635153
682804,5,-1.3416615,-12.09927
1028573,5,5.90845,14.150831
1255349,5,13.393052,-1.1461248
1142376,5,-16.638472,-20.161583
662063,5,-0.5445337,3.6820717
1398891,5,8.251982,4.1821423
599565,5,-9.419754,-14.317823
341899,3,-6.9719715,3.1537638
1165748,5,3.7210436,12.588274
1055843,5,-13.95085,-9.583419
749715,0,5.249151,-14.656757
1296642,0,-3.7444172,-11.51663
409897,5,-13.6382675,-4.770916
1292013,5,11.377214,-15.536659
688511,5,-8.138329,5.853916
1095620,5,3.424039,7.369674
245662,5,-16.46634,15.510284
298076,0,4.374132,-16.047209
23227,5,-13.528938,13.916531
1253941,5,-5.716579,11.713355
621002,0,2.4681015,-15.250528
355702,0,-3.0166101,-6.9536166
520685,5,-9.310129,13.510258
1131201,5,-15.919701,17.760174
80799,5,-21.154129,10.510123
601056,0,-5.2178364,-20.776428
544725,0,-2.063425,-18.609943
263375,5,-14.872883,12.026142
1171962,5,16.158401,8.760269
973676,5,8.439693,-6.7867107
7194,3,-6.873575,-12.140596
914453,5,8.377054,-11.599022
